id.title,title,author,score,genre,popularty,volume,status,type,chapter,favorites,years start,years finish,scored_by,mal_url
80891,Houkago Apocalypsis,"Sugii Hikaru,LLO",,"Action,Drama",51866,2.0,Finished,Light Novel,,0,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Houkago%20Apocalypsis&cat=all
10733,Blood: The Last Vampire: Shanhai Aibyo,Fujisaku Junichi,,"Horror,Supernatural",26970,1.0,Finished,Light Novel,4.0,2,2001.0,,,https://myanimelist.net/manga.php?q=Blood%3A%20The%20Last%20Vampire%3A%20Shanhai%20Aibyo&cat=all
138718,VTuber Nanda ga Haishin Kiri Wasuretara Densetsu ni Natteta,"Nanato Nana,Siokazunoko",,Comedy,26540,,Publishing,Light Novel,,7,2021.0,,,https://myanimelist.net/manga.php?q=VTuber%20Nanda%20ga%20Haishin%20Kiri%20Wasuretara%20Densetsu%20ni%20Natteta&cat=all
134108,Meikyuu Kingdom: Tokushubutai SAS no Ossan no Isekai Dungeon Survival Manual!,"Miyazawa Iori,You Shimizu",,"Action,Adventure,Fantasy,Survival",34206,1.0,Finished,Light Novel,32.0,1,2019.0,,,https://myanimelist.net/manga.php?q=Meikyuu%20Kingdom%3A%20Tokushubutai%20SAS%20no%20Ossan%20no%20Isekai%20Dungeon%20Survival%20Manual%21&cat=all
95261,Usotsuki Ouji to Himitsu no Koi,"Sugahara Ryuu,Hanakawado Ayame",,Romance,51284,1.0,Finished,Light Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=Usotsuki%20Ouji%20to%20Himitsu%20no%20Koi&cat=all
91133,GJ-bu Weekly,"Araki Shin,Aruya",,"Comedy,Slice of Life,School",37557,1.0,Finished,Light Novel,32.0,0,2015.0,,,https://myanimelist.net/manga.php?q=GJ-bu%20Weekly&cat=all
80889,Fang of Underdog,"Asaura,Banpai Akira",,"Action,Fantasy",48445,,Publishing,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Fang%20of%20Underdog&cat=all
84397,"Toaru Haru no Hi, Tsutanaku Shoya ni Fureatte","Saimon,Gogo 12-ji no Otoko",,Ecchi,56302,1.0,Finished,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Toaru%20Haru%20no%20Hi%2C%20Tsutanaku%20Shoya%20ni%20Fureatte&cat=all
91129,Hakoniwa Fools,"Ebira,Sasayama Plus",,Action,61006,2.0,Finished,Light Novel,,0,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Hakoniwa%20Fools&cat=all
80887,Chronicle Legion,"BUNBUN,Taketsuki Jou",,"Action,Fantasy",17919,7.0,Finished,Light Novel,49.0,6,2014.0,2017.0,,https://myanimelist.net/manga.php?q=Chronicle%20Legion&cat=all
10869,"R.O.D: Yomiko Readman ""The Paper""","Kurata Hideyuki,Uon Taraku",,"Action,Comedy,Mystery,Supernatural,Adult Cast",22630,,Publishing,Light Novel,,9,2000.0,,,https://myanimelist.net/manga.php?q=R.O.D%3A%20Yomiko%20Readman%20%22The%20Paper%22&cat=all
25067,RD Sennou Chousashitsu Redeemable Dream,Shirow Masamune,,Sci-Fi,37060,1.0,Finished,Light Novel,,0,2008.0,,,https://myanimelist.net/manga.php?q=RD%20Sennou%20Chousashitsu%20Redeemable%20Dream&cat=all
95260,Kimi ga Miru Mirai ni Bokura wa: Koishita Hito wa Idol deshita,"Shiina Satsuki,Utasaka You",,Romance,65781,1.0,Finished,Light Novel,5.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Kimi%20ga%20Miru%20Mirai%20ni%20Bokura%20wa%3A%20Koishita%20Hito%20wa%20Idol%20deshita&cat=all
91128,Full Contact!,"uni8,Asuka Shouta",,"Comedy,Romance,Ecchi,Harem,School",50291,4.0,Finished,Light Novel,,0,2008.0,2010.0,,https://myanimelist.net/manga.php?q=Full%20Contact%21&cat=all
80853,Jingai Ryouki Brigand,"Sakaki Ichirou,Shibano Kaito",,"Action,Fantasy,Supernatural",50435,4.0,Finished,Light Novel,20.0,0,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Jingai%20Ryouki%20Brigand&cat=all
25023,Fushigi Yuugi: Genbu Kaiden Kizuna - Haruka Naru Kaze no Kora,"Watase Yuu,Takadono Madoka",,"Adventure,Fantasy,Romance,Historical",19559,1.0,Finished,Light Novel,,2,2008.0,,,https://myanimelist.net/manga.php?q=Fushigi%20Yuugi%3A%20Genbu%20Kaiden%20Kizuna%20-%20Haruka%20Naru%20Kaze%20no%20Kora&cat=all
25018,Kare no Amai Yubi,"Hanamaki Anna,Shimada Junko",,"Boys Love,Erotica",50192,1.0,Finished,Light Novel,,0,1996.0,,,https://myanimelist.net/manga.php?q=Kare%20no%20Amai%20Yubi&cat=all
80851,Hatena☆Illusion,"Yabuki Kentarou,Matsu Tomohiro",,"Comedy,Romance,Supernatural,Ecchi",19744,4.0,On Hiatus,Light Novel,32.0,3,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Hatena%E2%98%86Illusion&cat=all
10953,Kamen no Picaresque,"Nakamura Shungiku,Hanamoto Romeo",,"Boys Love,Erotica",32772,1.0,Finished,Light Novel,,0,2004.0,,,https://myanimelist.net/manga.php?q=Kamen%20no%20Picaresque&cat=all
91127,Dragon Cross,"Rei,Asuka Shouta",,"Action,Fantasy",62964,3.0,Finished,Light Novel,,0,2004.0,2005.0,,https://myanimelist.net/manga.php?q=Dragon%20Cross&cat=all
80815,Hannin ga Wakarimasun.,"Fusakata Shikibu,Kuronuma Noboru",,"Mystery,School",63413,1.0,Finished,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Hannin%20ga%20Wakarimasun.&cat=all
80809,Genwaku no Divine Doll: Eye Knows Heaven,"Chikotam,Yumesawa Shou",,"Action,Supernatural",58388,1.0,Finished,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Genwaku%20no%20Divine%20Doll%3A%20Eye%20Knows%20Heaven&cat=all
134107,Fusatsu no Fushiou no Saiseiki,"Sasaki Sakuma,Hayama Eishi",,"Action,Adventure,Fantasy",31672,,Publishing,Light Novel,,1,2020.0,,,https://myanimelist.net/manga.php?q=Fusatsu%20no%20Fushiou%20no%20Saiseiki&cat=all
95258,Gyakuten Koukyuu Monogatari,"Asaki Touru,Shibahara Kaori",,"Comedy,Romance,Harem",62478,4.0,Finished,Light Novel,25.0,0,2015.0,2016.0,,https://myanimelist.net/manga.php?q=Gyakuten%20Koukyuu%20Monogatari&cat=all
91126,Ichigo Suikoden,"Asuka Shouta,Naruse Yuuji",,"Comedy,Romance,Supernatural",63663,1.0,Finished,Light Novel,6.0,0,2010.0,,,https://myanimelist.net/manga.php?q=Ichigo%20Suikoden&cat=all
80779,Maihime Renpuuden,"Touma Rei,Miyama Kunoe",,"Romance,Historical",41262,4.0,Finished,Light Novel,,0,2007.0,2008.0,,https://myanimelist.net/manga.php?q=Maihime%20Renpuuden&cat=all
24834,Isekai no Seikishi Monogatari,"Enami Katsumi,Wada Atsushi",,"Action,Comedy,Fantasy,Harem,Isekai,Mecha,School",23126,1.0,Finished,Light Novel,,1,2009.0,,,https://myanimelist.net/manga.php?q=Isekai%20no%20Seikishi%20Monogatari&cat=all
80777,Romantei e Youkoso,"Aki,Miyama Kunoe",,"Romance,Historical",48970,,Publishing,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Romantei%20e%20Youkoso&cat=all
11113,Shangri-La,Ikegami Eiichi,,"Action,Adventure,Sci-Fi,Military",27781,1.0,Finished,Light Novel,16.0,1,2004.0,2005.0,,https://myanimelist.net/manga.php?q=Shangri-La&cat=all
24759,Karin Zouketsuki: Hajirai Diary,Kagesaki Yuna,,Ecchi,31987,2.0,Finished,Light Novel,,2,2006.0,2006.0,,https://myanimelist.net/manga.php?q=Karin%20Zouketsuki%3A%20Hajirai%20Diary&cat=all
91089,AIKa ZERO: Paradise Blue,"Kazushi,Shijou Sadafumi",,"Action,Adventure,Comedy",46928,1.0,Finished,Light Novel,,1,2009.0,,,https://myanimelist.net/manga.php?q=AIKa%20ZERO%3A%20Paradise%20Blue&cat=all
80775,Koizome Henge Hana Emaki,"Sakano Keiko,Miyama Kunoe",,"Romance,Historical",50112,1.0,Finished,Light Novel,,0,2013.0,,,https://myanimelist.net/manga.php?q=Koizome%20Henge%20Hana%20Emaki&cat=all
24748,Papa to Kiss in the Dark,"Momoki Sae,Nanbara Ken",,"Boys Love,Comedy,Drama,Erotica,School",20788,1.0,Finished,Light Novel,,1,1999.0,,,https://myanimelist.net/manga.php?q=Papa%20to%20Kiss%20in%20the%20Dark&cat=all
80771,Kagirohi Sayaka,"Yura Kairi,Miyama Kunoe",,"Romance,Historical",57572,3.0,Finished,Light Novel,,0,2013.0,2014.0,,https://myanimelist.net/manga.php?q=Kagirohi%20Sayaka&cat=all
11193,Shinkyoku Soukai Polyphonica Crimson,"Sakaki Ichirou,Kannatsuki Noboru",,"Drama,Fantasy,Romance,Music,School",27748,12.0,Finished,Light Novel,59.0,0,2006.0,2013.0,,https://myanimelist.net/manga.php?q=Shinkyoku%20Soukai%20Polyphonica%20Crimson&cat=all
95257,Sabaku no Ou to Yakusoku no Yubiwa,"Hizaki Yuu,Suou Yuumi",,Romance,66275,1.0,Finished,Light Novel,1.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Sabaku%20no%20Ou%20to%20Yakusoku%20no%20Yubiwa&cat=all
91059,Chaos Dragon: Sekiryuu Seneki,"Sanda Makoto,Shimadoriru",,"Action,Fantasy,Supernatural",26846,3.0,Finished,Light Novel,,2,2015.0,2015.0,,https://myanimelist.net/manga.php?q=Chaos%20Dragon%3A%20Sekiryuu%20Seneki&cat=all
80765,Sandatsuou no Reconquista,"Morita Youichi,Ogipote",,Fantasy,56292,,Publishing,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Sandatsuou%20no%20Reconquista&cat=all
24629,Lucky Chance!,"Arisawa Mamizu,QP:flapper",,"Comedy,Fantasy,Romance,School",47952,10.0,Finished,Light Novel,,0,2007.0,2011.0,,https://myanimelist.net/manga.php?q=Lucky%20Chance%21&cat=all
80747,Yuri Gradol Yui & Shiho: Micchaku Love Shot,"Araoshi Yuu,Sena Chifuyu*",,"Girls Love,Erotica",41743,1.0,Finished,Light Novel,6.0,2,2014.0,,,https://myanimelist.net/manga.php?q=Yuri%20Gradol%20Yui%20%26%20Shiho%3A%20Micchaku%20Love%20Shot&cat=all
91057,Cross World Alchemica,"Katou Itsuwa,Ikami Kazuki",,Fantasy,53481,2.0,Finished,Light Novel,11.0,0,2015.0,2015.0,,https://myanimelist.net/manga.php?q=Cross%20World%20Alchemica&cat=all
80723,Hyakuoku no Majogatari Gaiden: Houkago no Adelicia,"Nakayama Miyuki,Takeoka Hazuki",,"Comedy,Fantasy,Romance,School",49548,1.0,Finished,Light Novel,,2,2011.0,,,https://myanimelist.net/manga.php?q=Hyakuoku%20no%20Majogatari%20Gaiden%3A%20Houkago%20no%20Adelicia&cat=all
11263,Gakuen Kino,"Sigsawa Keiichi,Kuroboshi Kouhaku",,"Action,Comedy,Fantasy,Parody,School",15856,,Publishing,Light Novel,,6,2006.0,,,https://myanimelist.net/manga.php?q=Gakuen%20Kino&cat=all
80709,Ore to Kanojo no Moeyo Pen,"Murakami Rin,Akina Tsukako",,"Comedy,Romance,Ecchi,School",26129,5.0,Finished,Light Novel,39.0,2,2014.0,2016.0,,https://myanimelist.net/manga.php?q=Ore%20to%20Kanojo%20no%20Moeyo%20Pen&cat=all
24439,Otoko no Ko wa Maid Fuku ga Osuki!?,,,Slice of Life,33338,,Publishing,Light Novel,,3,2008.0,,,https://myanimelist.net/manga.php?q=Otoko%20no%20Ko%20wa%20Maid%20Fuku%20ga%20Osuki%21%3F&cat=all
138691,Doukutsuou kara Hajimeru Rakuen Life: Bannou no Saikutsu Skill de Saikyou ni!?,"Kyouka Hatori,Naehara Hajime",,"Adventure,Fantasy",34321,,Publishing,Light Novel,,0,2020.0,,,https://myanimelist.net/manga.php?q=Doukutsuou%20kara%20Hajimeru%20Rakuen%20Life%3A%20Bannou%20no%20Saikutsu%20Skill%20de%20Saikyou%20ni%21%3F&cat=all
134106,Musubu to Hon.,"Nomura Mizuki,Takeoka Miho",,"Drama,Romance,Supernatural",42153,,Publishing,Light Novel,,0,2020.0,,,https://myanimelist.net/manga.php?q=Musubu%20to%20Hon.&cat=all
95256,Kuro no Souzou Shoukanshi,"Ikui Sora,Ryuukeichi Andromeda",,Fantasy,24479,,Publishing,Light Novel,,2,2015.0,,,https://myanimelist.net/manga.php?q=Kuro%20no%20Souzou%20Shoukanshi&cat=all
91040,Tamarase,"Himukai Yuuji,Mutsuzuka Akira",,"Action,Supernatural",63387,6.0,Finished,Light Novel,38.0,0,2004.0,2006.0,,https://myanimelist.net/manga.php?q=Tamarase&cat=all
80707,Sekai no Teki no Over Spec!,"Tomozo,Shimono Otsukai",,"Action,Comedy,Fantasy,Romance,Supernatural,Ecchi,School",50637,4.0,Finished,Light Novel,37.0,0,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Sekai%20no%20Teki%20no%20Over%20Spec%21&cat=all
24418,Sentou Jousai Masurawo,"Ueda Yumehito,Hayashi Tomoaki",,"Action,Supernatural",28531,5.0,Finished,Light Novel,28.0,4,2006.0,2009.0,,https://myanimelist.net/manga.php?q=Sentou%20Jousai%20Masurawo&cat=all
91021,Classroom☆Crisis,"Taguchi Hajime,rin,Kurashima Ayumi,MONTWO",,"Sci-Fi,School",29487,3.0,Finished,Light Novel,12.0,2,2015.0,2016.0,,https://myanimelist.net/manga.php?q=Classroom%E2%98%86Crisis&cat=all
80703,Hikounin Mahou Shoujo Sensen,"bun150,Kisui",,"Action,Fantasy",48778,3.0,Finished,Light Novel,22.0,1,2014.0,2014.0,,https://myanimelist.net/manga.php?q=Hikounin%20Mahou%20Shoujo%20Sensen&cat=all
11395,Kamisama Kazoku,"Yasuda Suzuhito,Kuwashima Yoshikazu",,"Comedy,Fantasy,Romance,Ecchi,School",23861,8.0,Finished,Light Novel,55.0,3,2003.0,2006.0,,https://myanimelist.net/manga.php?q=Kamisama%20Kazoku&cat=all
80675,Motemote na Boku wa Sekai made Sukucchaun da ze (Nyuumon),"Natsuki Coco,Tani Haruyoshi",,"Comedy,Romance,Ecchi,Harem",60681,1.0,Finished,Light Novel,2.0,0,2013.0,,,https://myanimelist.net/manga.php?q=Motemote%20na%20Boku%20wa%20Sekai%20made%20Sukucchaun%20da%20ze%20%28Nyuumon%29&cat=all
11411,Wagaya no Oinari-sama.,"Houden Eizou,Shibamura Jin",,"Comedy,Fantasy,Magical Sex Shift",26785,7.0,On Hiatus,Light Novel,,1,2004.0,2007.0,,https://myanimelist.net/manga.php?q=Wagaya%20no%20Oinari-sama.&cat=all
95254,Yuuwaku Complex,"Shichifuku Sayuri,Akatsuki Tomato",,"Drama,Romance",67182,1.0,Finished,Light Novel,,0,2015.0,,,https://myanimelist.net/manga.php?q=Yuuwaku%20Complex&cat=all
91020,Classroom☆Crisis: Another Crisis,"Asano Hajime,MONTWO,Kingin",,"Sci-Fi,School",40793,2.0,Finished,Light Novel,13.0,0,2015.0,2015.0,,https://myanimelist.net/manga.php?q=Classroom%E2%98%86Crisis%3A%20Another%20Crisis&cat=all
80669,Motemote na Boku wa Sekai made Sukucchaun da ze (Mousou),"Natsuki Coco,Tani Haruyoshi",,"Comedy,Romance,Ecchi,Harem",58883,1.0,Finished,Light Novel,3.0,0,2013.0,,,https://myanimelist.net/manga.php?q=Motemote%20na%20Boku%20wa%20Sekai%20made%20Sukucchaun%20da%20ze%20%28Mousou%29&cat=all
11474,Mushi to Medama Series,"Akira,Mitsuki Mouse",,"Comedy,Drama,Fantasy,Horror,Mystery,Romance,Supernatural,School",23498,6.0,Finished,Light Novel,42.0,1,2005.0,2006.0,,https://myanimelist.net/manga.php?q=Mushi%20to%20Medama%20Series&cat=all
84641,Sangria: In the Dracuria Earth,"Takano Koroku,Daburyuu",,"Action,Fantasy,Supernatural,Vampire",43102,2.0,Finished,Light Novel,12.0,0,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Sangria%3A%20In%20the%20Dracuria%20Earth&cat=all
24208,Wicked City,"Kikuchi Hideyuki,Kojima Ayami",,"Action,Horror,Mystery,Supernatural,Ecchi,Gore,Mythology",27310,3.0,Finished,Light Novel,,1,1985.0,,,https://myanimelist.net/manga.php?q=Wicked%20City&cat=all
91019,Otonari no Mahoutsukai,"Otani Osamu,Shinosaki Sami",,"Fantasy,Romance",63386,4.0,Finished,Light Novel,,0,2006.0,2008.0,,https://myanimelist.net/manga.php?q=Otonari%20no%20Mahoutsukai&cat=all
80547,Kyou kara Boku wa!,"Suzuki Daisuke,Nakada Takahiro",,"Comedy,Romance,School",49264,,Publishing,Light Novel,,0,2014.0,,,https://myanimelist.net/manga.php?q=Kyou%20kara%20Boku%20wa%21&cat=all
24147,Tales of Symphonia: Ratatosk no Kishi - Toki no Negai,"Bandai-Namco,Yajima Sarah,Okumura Daigo",,"Adventure,Fantasy,Romance",27898,3.0,Finished,Light Novel,,5,2008.0,2008.0,,https://myanimelist.net/manga.php?q=Tales%20of%20Symphonia%3A%20Ratatosk%20no%20Kishi%20-%20Toki%20no%20Negai&cat=all
24057,Canaan,Sugihara Tomonori,,"Action,Adventure,Drama,Super Power",21092,2.0,Finished,Light Novel,,3,2010.0,2010.0,,https://myanimelist.net/manga.php?q=Canaan&cat=all
11657,Mnemosyne: Mnemosyne no Musume-tachi 2008,"Oonogi Hiroshi,Chuuou Higashiguchi",,"Action,Girls Love,Horror,Erotica,Gore",16541,1.0,Finished,Light Novel,5.0,3,2007.0,2008.0,,https://myanimelist.net/manga.php?q=Mnemosyne%3A%20Mnemosyne%20no%20Musume-tachi%202008&cat=all
24038,Witchblade: Lost Generation - Midori no Shoujo,"Uno Makoto,Ichikawa Satoshi",,"Action,Sci-Fi,Super Power",33131,1.0,Finished,Light Novel,15.0,1,2006.0,,,https://myanimelist.net/manga.php?q=Witchblade%3A%20Lost%20Generation%20-%20Midori%20no%20Shoujo&cat=all
134040,Akito wa Card wo Hiku you desu,"Youta,Kawada Ryogo",,"Action,Comedy,Drama,Strategy Game",63237,3.0,Finished,Light Novel,14.0,0,2019.0,2020.0,,https://myanimelist.net/manga.php?q=Akito%20wa%20Card%20wo%20Hiku%20you%20desu&cat=all
95253,Fushidara na Konzen Kyouiku,"Kitazawa Kyou,Suzune Rin",,Romance,62018,1.0,Finished,Light Novel,7.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Fushidara%20na%20Konzen%20Kyouiku&cat=all
91018,Sekai Saidai no Kobito,"Tobe Sunaho,Haneda Naoko",,"Supernatural,School",63662,2.0,Finished,Light Novel,11.0,0,2004.0,2014.0,,https://myanimelist.net/manga.php?q=Sekai%20Saidai%20no%20Kobito&cat=all
80541,Maydare Maou Tenseiki: Oretachi no Maou wa Korekara da.,"LLO,Kappadoumei",,"Action,Fantasy,Supernatural",41873,2.0,Finished,Light Novel,,1,2014.0,2014.0,,https://myanimelist.net/manga.php?q=Maydare%20Maou%20Tenseiki%3A%20Oretachi%20no%20Maou%20wa%20Korekara%20da.&cat=all
11688,Dark Walker,"Yura Hikaru,Kisaragi Hirotaka",,"Action,Boys Love,Supernatural,Erotica",30215,1.0,Finished,Light Novel,,3,2000.0,2001.0,,https://myanimelist.net/manga.php?q=Dark%20Walker&cat=all
11695,Netsujou,"Takaku Shouko,Gotou Shinobu",,"Boys Love,Erotica",31204,1.0,Finished,Light Novel,4.0,1,,,,https://myanimelist.net/manga.php?q=Netsujou&cat=all
23958,Cop Craft: Dragnet Mirage Reloaded,"Gatou Shouji,Murata Range",,"Action,Fantasy,Sci-Fi,Detective",12126,,Publishing,Light Novel,,7,2009.0,,,https://myanimelist.net/manga.php?q=Cop%20Craft%3A%20Dragnet%20Mirage%20Reloaded&cat=all
80427,Sakihokoru Fiora,"Miyazawa Amane,Ninoko",,"Action,Fantasy,Romance,School",55497,1.0,Finished,Light Novel,7.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Sakihokoru%20Fiora&cat=all
11724,Kamisama Kazoku Z,"Yasuda Suzuhito,Kuwashima Yoshikazu",,"Comedy,Romance,Supernatural,Ecchi,Harem,School",32393,1.0,Finished,Light Novel,9.0,0,2008.0,,,https://myanimelist.net/manga.php?q=Kamisama%20Kazoku%20Z&cat=all
80425,Oh Doroboo!,"Reia,Misaki Katsumi",,"Comedy,Mystery",56736,2.0,Finished,Light Novel,10.0,0,2014.0,2015.0,,https://myanimelist.net/manga.php?q=Oh%20Doroboo%21&cat=all
23818,Le Chevalier d'Eon,Ubukata Tow,,"Action,Mystery,Supernatural,Crossdressing,Historical",38561,1.0,Finished,Light Novel,14.0,1,,,,https://myanimelist.net/manga.php?q=Le%20Chevalier%20d%27Eon&cat=all
95252,Okizari-hime to Reimei no Kishiou,"Kotone Ichika,Koide Miki",,Romance,63146,1.0,Finished,Light Novel,8.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Okizari-hime%20to%20Reimei%20no%20Kishiou&cat=all
90936,"Oyasuminasai mase, Goshujinsama! Kaimin App de Yume no Seikatsu","Shichi,Ousawa Kanata",,Ecchi,56042,1.0,Finished,Light Novel,5.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Oyasuminasai%20mase%2C%20Goshujinsama%21%20Kaimin%20App%20de%20Yume%20no%20Seikatsu&cat=all
80421,Daimaou Jamako-san to Zenjinrui Souyuusha,"Misaki Katsumi,yamasan",,"Comedy,Supernatural",61004,1.0,Finished,Light Novel,5.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Daimaou%20Jamako-san%20to%20Zenjinrui%20Souyuusha&cat=all
23800,KURAU Phantom Memory,"Ozaki Tomomi,toi8,Tominaga Hiroshi",,"Drama,Sci-Fi,Psychological,Super Power",40712,2.0,Finished,Light Novel,30.0,0,2004.0,2005.0,,https://myanimelist.net/manga.php?q=KURAU%20Phantom%20Memory&cat=all
108216,Tenshi no Startup,"Mizusawa Akito,Makihitsuji",,Drama,64145,1.0,Finished,Light Novel,,0,2017.0,,,https://myanimelist.net/manga.php?q=Tenshi%20no%20Startup&cat=all
108224,Ura Massage-ki no Kaikan Aesthetic: Love Machine wo Jitsuen Hanbai de,"Kouramaru,Katou Fumika",,Romance,64716,1.0,Finished,Light Novel,,0,2013.0,,,https://myanimelist.net/manga.php?q=Ura%20Massage-ki%20no%20Kaikan%20Aesthetic%3A%20Love%20Machine%20wo%20Jitsuen%20Hanbai%20de&cat=all
23785,Koushounin wa Damaranai,"Eda Yuuri,Nara Chiharu",,"Boys Love,Erotica",44062,1.0,Finished,Light Novel,,0,2007.0,,,https://myanimelist.net/manga.php?q=Koushounin%20wa%20Damaranai&cat=all
80411,Motemote na Boku wa Sekai made Sukucchaun da ze (Naki),"Natsuki Coco,Tani Haruyoshi",,"Comedy,Romance,Ecchi,Harem",58965,7.0,Finished,Light Novel,50.0,0,2011.0,2013.0,,https://myanimelist.net/manga.php?q=Motemote%20na%20Boku%20wa%20Sekai%20made%20Sukucchaun%20da%20ze%20%28Naki%29&cat=all
23783,Bokurano: Alternative,"Kitoh Mohiro,Ooki Renji",,"Drama,Sci-Fi,Mecha,Psychological",18972,5.0,Finished,Light Novel,18.0,2,2007.0,2008.0,,https://myanimelist.net/manga.php?q=Bokurano%3A%20Alternative&cat=all
23671,Shin Denyuuden Kakumei-hen: Ochita Kuroi Yuusha no Densetsu,"Kagami Takaya,Toyota Saori",,"Action,Adventure,Drama,Fantasy",29257,8.0,Finished,Light Novel,47.0,0,2007.0,2013.0,,https://myanimelist.net/manga.php?q=Shin%20Denyuuden%20Kakumei-hen%3A%20Ochita%20Kuroi%20Yuusha%20no%20Densetsu&cat=all
90935,Kono Party wa Norowaremashita: Onna Senshi Emma-chan to ○○○○ na Nakama-tachi,"Ishiba Yoshikazu,Dosu",,"Fantasy,Ecchi",55812,1.0,Finished,Light Novel,6.0,0,2015.0,,,https://myanimelist.net/manga.php?q=Kono%20Party%20wa%20Norowaremashita%3A%20Onna%20Senshi%20Emma-chan%20to%20%E2%97%8B%E2%97%8B%E2%97%8B%E2%97%8B%20na%20Nakama-tachi&cat=all
80405,Frag//On! Scenario ga Hatanshiteimasu.,"Takasaki Tooru,Bandou Shinkurou,Natsuki Coco",,"Comedy,Romance,School",61530,1.0,Finished,Light Novel,,0,2009.0,,,https://myanimelist.net/manga.php?q=Frag//On%21%20Scenario%20ga%20Hatanshiteimasu.&cat=all
23670,Toriaezu Densetsu no Yuusha no Densetsu,"Kagami Takaya,Toyota Saori",,"Action,Adventure,Fantasy",26297,11.0,Finished,Light Novel,68.0,2,2002.0,2007.0,,https://myanimelist.net/manga.php?q=Toriaezu%20Densetsu%20no%20Yuusha%20no%20Densetsu&cat=all
23641,Blade Line: Aeshia Kenseiki,"Mizuno Ryou,Tsuyuki",,"Action,Adventure,Fantasy",46007,6.0,Finished,Light Novel,34.0,0,2009.0,2012.0,,https://myanimelist.net/manga.php?q=Blade%20Line%3A%20Aeshia%20Kenseiki&cat=all
84797,Aftipitos Senki,"Noyama Fuuichirou,Netsuki",,"Action,Fantasy",51492,1.0,Finished,Light Novel,7.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Aftipitos%20Senki&cat=all
23624,Thanatos no Futago,"Izumi Katsura,Takashina Yuu",,"Boys Love,Erotica",37723,2.0,Finished,Light Novel,19.0,1,2009.0,,,https://myanimelist.net/manga.php?q=Thanatos%20no%20Futago&cat=all
23598,SKET Dance: Extra Dance,"Shinohara Kenta,Hirabayashi Sawako",,"Comedy,Drama,School",22735,2.0,Finished,Light Novel,,4,2009.0,2010.0,,https://myanimelist.net/manga.php?q=SKET%20Dance%3A%20Extra%20Dance&cat=all
138690,Kanzen Kaihi Healer no Kiseki,"Kyouka Hatori,Punichan",,"Action,Adventure,Fantasy,Isekai",42444,6.0,Finished,Light Novel,73.0,1,2018.0,2020.0,,https://myanimelist.net/manga.php?q=Kanzen%20Kaihi%20Healer%20no%20Kiseki&cat=all
134038,Dakara Ore wa Maryoku Kyoukyuu wo Kotowarenai,"Namekojirushi,Youta",,"Action,Comedy,Fantasy,Romance,Ecchi",62563,2.0,Finished,Light Novel,17.0,0,2019.0,2019.0,,https://myanimelist.net/manga.php?q=Dakara%20Ore%20wa%20Maryoku%20Kyoukyuu%20wo%20Kotowarenai&cat=all
78105,Fukaki Meikyuu to Ao no Yuusha: Ginsen no Valkyria to Fuumon no Hime Gaiden,"Seo Tsukasa,Miyatsuki Itsuka",,"Action,Adventure,Fantasy,Romance,Supernatural,Ecchi",51229,1.0,Finished,Light Novel,7.0,0,2014.0,,,https://myanimelist.net/manga.php?q=Fukaki%20Meikyuu%20to%20Ao%20no%20Yuusha%3A%20Ginsen%20no%20Valkyria%20to%20Fuumon%20no%20Hime%20Gaiden&cat=all
108326,Beautiful Soul,"Nilitsu,Sakagami Shuusei",,"Action,Sci-Fi",42558,,Publishing,Light Novel,,1,2017.0,,,https://myanimelist.net/manga.php?q=Beautiful%20Soul&cat=all
108345,Isekai de Ryourinin wo Meijirareta Ore ga Joou Heika no Gunshi ni Nariagaru!,"Suzuki Akira,Melon22",,Fantasy,54785,2.0,Finished,Light Novel,12.0,0,2017.0,2017.0,,https://myanimelist.net/manga.php?q=Isekai%20de%20Ryourinin%20wo%20Meijirareta%20Ore%20ga%20Joou%20Heika%20no%20Gunshi%20ni%20Nariagaru%21&cat=all
108367,Succubus ni Tensei shita node Milk wo Shiborimasu,"Yuzuki Kei,Kino Yuuki",,"Comedy,Fantasy,Ecchi",18572,,Publishing,Light Novel,,6,2017.0,,,https://myanimelist.net/manga.php?q=Succubus%20ni%20Tensei%20shita%20node%20Milk%20wo%20Shiborimasu&cat=all
